"V1","V2","V3","V4","V5","V6","V7"
2.27593140922453e-07,2.90995822345076e-06,0.678083185324357,0.0113301721104423,7.09360427261064e-06,0.102842711891505,0.127876067936312
2.19376303409361e-07,2.57741522504401e-06,0.712370443567385,0.00802891102027719,2.01681593547791e-06,0.0224208990595789,0.348118692224162
2.88131736261052e-07,1.68970335967446e-07,0.2271926454697,0.108329934292149,1.02409672919088e-06,0.196040029931861,0.00160798798507235
1.99628906485792e-07,5.47671859054172e-06,0.737971419871911,0.000786000492455025,3.16369238588563e-05,0.0161640532940647,0.00595308942714003
4.03677917494719e-07,2.94982020184922e-07,0.34897775633918,0.0735096038273423,8.64519228029166e-05,0.00548568528229975,0.00343862632881294
8.75027022216573e-08,2.48968967922254e-06,0.685341137109256,0.0592202433118222,2.43238683277948e-05,0.140380098660156,0.00448612080235165
1.87813171142911e-07,3.38494497037093e-06,0.378946863321793,0.0228612139705976,1.2353283593205e-06,0.1489183325913,0.00894520285360606
5.84360692407476e-07,2.02522010339838e-07,0.186378826322729,0.0347309591783787,0.00116754784532201,0.0233138111210429,0.282440868236174
1.86652635774861e-07,1.38006521838148e-06,0.360593945843786,0.199995399941595,0.000118792769473854,0.0293886484648936,0.0017849398127411
2.19173919313098e-07,2.13982130856608e-07,0.537229231945348,0.000121436596722769,5.03900411778967e-06,0.501622965911211,0.0614943260378002
1.41346724332517e-07,2.39226084665434e-06,0.672032897018535,0.171481445303961,0.00141281750203065,0.0572220831827732,0.00658526693126281
2.71503024828949e-07,1.12972562160634e-07,0.500204134945543,0.012160026893476,2.29155416341307e-06,0.159680412432477,0.692803802927055
2.63157474344164e-08,2.89306657383678e-07,0.812244453608156,0.369173668581342,2.82507578528288e-05,0.00334202263524987,0.57721806612695
3.08579509312369e-08,1.06489628511514e-06,0.965322651289196,0.0270593624317732,1.97712622524224e-05,0.00549893108372548,0.5521626099618
1.5640946643351e-07,3.40833213125654e-06,0.664967273816703,0.00633002852856914,3.26887524850501e-05,0.0396500057562087,0.0271306997026228
1.92198492154022e-07,1.77456268429547e-07,0.292092871655141,0.385798628143281,1.00810936738743e-05,0.0032880002144366,0.107702948724027
1.64890296606017e-07,9.32331795247081e-07,0.689996755462466,0.00321258662610837,2.6138606219983e-05,0.166323267524187,0.00214205102021854
8.73216325159445e-07,1.33208093311758e-07,0.00968454275955128,0.179361453732156,0.000437849555510085,0.022013730199442,0.853981744187792
1.80115325654036e-07,2.85185144962417e-06,0.56253879185698,0.0165243700511689,0.000186398665484639,0.0406526525689439,0.00763722488411757
1.46728958416456e-07,5.10001622470295e-06,0.369688434917206,0.0951494769115215,0.000704817881944972,0.103824955124038,0.00413685597414077
2.86887502373885e-07,1.27201469309569e-06,0.400038778461877,0.000105664066311097,0.000210781047309347,0.0392277090488534,0.0239195773697753
2.44497016611721e-07,1.64645389357956e-07,0.294838782646215,0.104397979151339,1.31422801228613e-05,0.0166591750345112,0.354531267170128
3.49825286617108e-07,7.21406648736245e-06,0.298873524780626,0.001945537842267,0.000106098734923621,0.273000605519179,0.0189694680705055
8.13561851257124e-08,5.4300770711046e-06,0.395383838514804,0.109176456251416,0.00073688849725075,0.0455302922740335,0.121427426437055
1.81056869321158e-07,1.54789177690055e-07,0.67541026503329,0.0032962167139319,0.000220201896023628,0.507975976547265,0.00337120198757237
1.16783538527384e-07,1.46871658950427e-06,0.89387265998478,0.334007293909169,0.0010446005332217,0.00325422500392718,0.00658166110522464
4.9563215039767e-07,3.22437492306649e-07,0.314263029993281,0.0124461286138898,0.000849885035892365,0.935856604375603,0.0563063064153786
1.73591641406369e-07,2.44591884010601e-06,0.75683944820218,0.00261294053318807,6.04952044200239e-05,0.780813672157798,0.00308515067367475
3.92605861930587e-07,8.80147520389774e-07,0.24926660510279,0.0413875121345972,3.18436970512199e-06,0.142215457363805,0.00128102675784331
1.82545376130365e-07,5.01369765825205e-06,0.665553196778757,0.000162215020442049,1.1276996746686e-05,0.00387440015776354,0.112197029832933
5.50547762972635e-08,1.01774947943192e-07,0.519478026310409,0.600958449765417,0.000115833785715171,0.0111314123830963,0.0390586287052609
5.86647704680084e-07,1.53303380913247e-07,0.0120073685339122,0.095686960915471,1.70986212951798e-06,0.0433334535681513,0.649228149592637
2.22189029338721e-07,6.08908412787209e-06,0.317207628295845,0.235210871190974,3.21831521504314e-06,0.00227112714125349,0.00124232026462763
2.08801118657613e-07,1.05311777200207e-07,0.704547458142794,0.000247639904878911,5.53867520562021e-05,0.00340491748656553,0.0594849325860339
2.40250920405044e-07,1.67887168212102e-06,0.60755795923441,0.0154462277899603,2.37422620571857e-05,0.0283863771835725,0.409647273360394
8.1473716904047e-07,2.99666528344373e-07,0.13091413657057,0.096734953114564,0.000243092076938617,0.00179869706544291,0.00219014203690666
3.65703142754089e-07,1.36341114215005e-06,0.309866030461379,0.000160850186919994,4.10611425073119e-06,0.0440492980594081,0.152386681605045
5.56900498316893e-07,5.39375731493346e-07,0.212538681902508,0.00114457353190502,2.20403470429694e-06,0.426903195284843,0.0014045698276823
1.23828160672505e-07,5.54913468586443e-06,0.91659229825514,0.000371332993297622,1.40027702652103e-05,0.00207567190020528,0.780773175795412
1.32354078692461e-07,2.04894161293539e-06,0.735802135040728,0.0835311300365227,0.000433183050528339,0.106968950423457,0.0826876502193977
2.32601479874908e-07,9.98844314683262e-07,0.697655439929302,0.000831838785026997,8.59494130978118e-06,0.00153125974430141,0.00662407199154344
2.35744051361494e-07,2.28465259339445e-07,0.465249749120227,0.00628839282735619,0.000126275712404697,0.0664104752227578,0.00292204651786451
1.53836986866859e-07,6.72629712651988e-06,0.964589709482222,0.000122255006434282,0.00112925630381011,0.0032910223035886,0.00133256759545075
2.30491005431221e-07,3.43554031645752e-06,0.692528578423711,0.00367668487915686,5.91048062552391e-05,0.204230084334297,0.00110260852227004
7.39497217609753e-08,4.4333286790072e-06,0.857627726833613,0.0395379208265601,2.31780163455831e-06,0.686692670599625,0.00337983536750227
1.8320521277234e-07,4.61403953397133e-07,0.231699210900553,0.0404553726036609,6.95997027928916e-06,0.0184593001980864,0.991866970096852
3.10639586696326e-08,1.88698224131567e-07,0.0478783248924067,0.0800856860975761,0.000621558471282315,0.174638452551638,0.600076475918394
2.76509297403702e-07,6.42550860630862e-06,0.325925581915191,0.00875047727224516,7.75606438427661e-05,0.0578930767221474,0.0244857343482253
1.81672796837765e-07,1.76692228197581e-06,0.407639700361142,0.0430734558842424,5.09720527531282e-05,0.018364076365209,0.00712480825429293
1.6314139174299e-07,2.30684292616538e-06,0.351606489032647,0.0344221969062134,6.77253575913273e-05,0.0420985013094854,0.00292942290542369
1.13370063119244e-07,2.73273333247231e-06,0.564371523252372,0.331356521286398,2.29400930454069e-06,0.0637044987068046,0.00116070039416096
1.83457781353337e-07,6.03505876742017e-07,0.869882543433777,0.000567859295307797,2.99645772205936e-06,0.00189951678666265,0.947690467955922
2.06470274449816e-07,3.97152972638858e-07,0.644517449278384,0.169786786226976,1.18470469619459e-06,0.0373633197767957,0.0244458652996773
3.46658209750561e-08,1.2265461666263e-07,0.822442744172182,0.410917628950695,0.00180401408758364,0.544326185827725,0.10456470793591
5.38880169718721e-07,1.04607568568949e-07,0.0686661899568368,0.102430818561668,2.22326085511137e-05,0.577756035562111,0.00590468232650527
7.62734069618483e-07,3.02298339812094e-06,0.150647750956185,0.00680612046977764,0.000495266988622784,0.728012351214038,0.0981148049331967
1.7441137359569e-07,1.24592769556711e-06,0.310613839698832,0.0165273643536248,2.03214797800364e-06,0.00135520589236527,0.889771283850066
2.13997959148903e-07,9.07824627386221e-07,0.385829131191742,0.0301466135912853,2.15980865761616e-06,0.104058865708016,0.00564942503243559
9.61647865217882e-08,8.38730669373825e-06,0.56721729526885,0.0371843271723889,3.9426511781925e-05,0.1875296892095,0.0780409525171053
