"V1","V2","V3","V4","V5","V6","V7"
1.84040768753796e-07,1.81651963236292e-07,0.70416763885182,0.0168596356663622,0.000148421928235773,0.0919480954377946,0.0514590065680317
3.82575018165081e-07,2.51163747505774e-07,0.381579195674963,0.029238413048495,1.80987061760721e-05,0.0261253649112394,0.00696764706100498
5.70240405946542e-07,1.54827113591037e-07,0.203459979602692,0.0228472967751233,7.45820049685943e-05,0.0242469932693057,0.0139435082781668
6.37991289596095e-07,6.0125012342632e-07,0.184722317180844,0.0273654044610685,0.000202272571317386,0.0166019929648957,0.0995128248248659
2.09366547140645e-07,2.05645994389873e-07,0.598933251583199,0.0118107471326637,1.18944057855799e-05,0.0236381916746713,0.0572744837503365
5.4700824747386e-07,1.50081068534132e-07,0.186945189624549,0.0088024690370424,0.0001712903848544,0.0255011332822661,0.016669032114623
5.54365647955193e-07,2.78629046647408e-07,0.223805613077075,0.039318880033158,3.62242791443951e-05,0.0445359518288939,0.00769194484384086
3.49921163691732e-07,1.88950436063504e-07,0.325197296396681,0.0552802755069555,5.08304407559901e-06,0.00821240624869905,0.036009336187744
1.99188978480833e-07,9.85608333736674e-07,0.602285604018203,0.00136887250768308,2.96307192884843e-05,0.0105636450893587,0.0427925021165366
4.24356626968217e-07,1.30499452423104e-06,0.288286935686469,0.00622209345052727,4.32374720185601e-05,0.00934581332705074,0.00888822047191927
6.06566568847199e-07,3.95022247901522e-07,0.161018552051675,0.0139668161839703,0.000151953087906002,0.0415095672971476,0.0841222424445481
5.71837260756523e-07,4.57882873153739e-07,0.182779133181151,0.017404962039243,1.8350006730678e-06,0.0203588803097583,0.00385305315513947
2.45935717480009e-07,8.77650774625147e-07,0.635916092798603,0.0115429153049187,2.87302510053024e-05,0.00532256517860189,0.0619146892345985
2.51457222487138e-07,3.6923452306779e-07,0.475815362125002,0.0207817778044292,2.86140464943917e-05,0.121758105995633,0.00148925274999794
1.92898304084093e-07,1.29353650460758e-06,0.668080316435458,0.032249613729318,6.56962367690853e-05,0.0094150634610015,0.0429349034419983
3.35988701087816e-07,2.56478130513135e-07,0.4463500429243,0.00874066238459868,7.80843471430581e-05,0.149763721475164,0.0382254456594163
5.98077884611979e-07,1.3787558710827e-07,0.201536238194261,0.00375036733998319,0.000178118917613951,0.044972106480417,0.0186822260645974
4.3931982706347e-07,2.29614883572148e-07,0.318269173826602,0.00970496740791702,6.20490691377863e-05,0.0416959725055299,0.0137644663846519
2.51233795274614e-07,3.87248683246372e-07,0.554027179469727,0.00188594696033141,3.02517478504657e-05,0.0415666033874811,0.0224094261799556
7.38791526038503e-07,6.00881507001524e-07,0.127845923749699,0.0339322257553432,2.88858327933799e-05,0.0128388586744418,0.0211812516929586
2.09477439892187e-07,4.37257223784143e-07,0.678658587376448,0.0331786399226803,7.62182060762528e-05,0.325509669199813,0.0425278388583718
3.76125892668161e-07,1.68560017292679e-06,0.368776421866891,0.0152455506952549,3.14887446545369e-05,0.0028602209240543,0.0268048356511427
2.56517849650867e-07,1.25692074731516e-07,0.505551491412292,0.0183245890346666,3.20929295825566e-05,0.132146763082255,0.0546162028069736
2.34903825440541e-07,1.18319520151083e-06,0.579532302617546,0.00235946911448201,1.09037965124641e-05,0.0159516773945403,0.069891736266947
4.46287227200937e-07,8.71169278452842e-07,0.280688953989377,0.0156857575052038,2.63137949415788e-05,0.00607048802669283,0.0196123895622235
6.61540674816508e-07,1.44288968662053e-07,0.155071078536577,0.149091894313875,4.22606373907264e-05,0.0102964430507034,0.0220230480020574
2.32571987754984e-07,5.85097920809468e-07,0.703732902791596,0.027103353320242,4.42700187493833e-05,0.0278756562367321,0.0229251000323143
2.80945968992439e-07,2.80714243596742e-07,0.527968753012893,0.00859999051594064,2.31691452390657e-05,0.0398401036414718,0.00190226302350691
5.98784763582632e-07,1.83039048057916e-06,0.154863636951588,0.0389050000533988,0.000106715687530377,0.0302862714466667,0.00743184638388699
2.77126038145391e-07,2.53821221619442e-07,0.51570249829738,0.0306809377547335,0.000123316549429396,0.0470829845363281,0.0227124041208086
3.98718439049691e-07,4.21048074548798e-07,0.266867080384993,0.00523180432064993,8.9502523008707e-05,0.0140766349479613,0.00267465759889601
6.49802307767537e-07,8.59204878246697e-07,0.144643023336128,0.0138257105096602,6.04499745664725e-05,0.0424080353019168,0.113189629242134
3.92091825190174e-07,1.51650250595742e-06,0.281479186599084,0.0167134368718872,3.48632437513194e-05,0.00565710121833985,0.0194088416828744
