"V1","V2","V3","V4","V5","V6","V7"
3.76189132410488e-07,2.69526375622484e-06,0.325981128130459,0.00669546090068359,3.68313032612146e-05,0.00230000338501424,0.0244618427165065
3.48738945059664e-07,2.78550152061895e-06,0.341567139587284,0.00559428910217579,5.12958999197359e-05,0.013612238312455,0.146913064578634
3.44719363553762e-07,1.0644892193672e-07,0.359254019565843,0.0115485517291855,6.33924443006953e-05,0.0170384950957737,0.0059930278713059
3.60278106799514e-07,6.08340348193918e-07,0.330231266646354,0.015055842788888,1.46064793786721e-05,0.0178355773021976,0.0191478972388907
3.94887700254647e-07,1.37190200188035e-07,0.285876014764988,0.00332299450634132,2.93970737068469e-05,0.00690634435755584,0.00226411295012236
3.71035891452008e-07,2.45011733067073e-07,0.343614467527182,0.00318313678273547,5.19384885953427e-05,0.103694548373861,0.940132942721819
3.73809080799757e-07,2.91278647900792e-07,0.313154191694146,0.0172400105416314,7.26056586160186e-06,0.00842217042704096,0.030200249492476
4.60927367730777e-07,4.83924245521506e-06,0.252307392145338,0.00183715896055999,4.0544505870225e-05,0.0109472008493768,0.11212199323735
3.70504180341268e-07,7.45182588296694e-07,0.326568017192575,0.00419765896181572,4.73307481984908e-05,0.00675688482875159,0.0177081759416678
3.89903391048731e-07,8.60897970896842e-07,0.291326897582272,0.0126006167878052,1.08712537349987e-05,0.0429175322214991,0.00342523506622196
3.83485825302884e-07,2.03664462016712e-07,0.320436705680717,0.0238326650439154,1.20597429404658e-05,0.0481538983526639,0.00573743076068184
4.58263379578064e-07,6.06523056905216e-06,0.241002909567709,0.00673131226902657,8.48237222502141e-05,0.0349512641300166,0.0987088740495571
4.89602032366861e-07,4.77941348601625e-07,0.227331335497697,0.00687511475020721,1.81776232072416e-05,0.0100674072842027,0.0304473821923009
3.84445032724922e-07,3.53440057877635e-06,0.318134298528737,0.00350089777038215,5.57150320188666e-05,0.010758365796528,0.0871872327580517
3.59201770057303e-07,3.25897597610117e-06,0.335727954616227,0.000666722097250318,5.28697760103141e-05,0.00956234605960743,0.0855702342914485
