"V1","V2","V3","V4","V5","V6","V7"
3.71644074695497e-07,2.0930102412026e-06,0.360806071595676,0.0426313211114972,1.99602000199939e-05,0.227048158163566,0.0333209541240882
5.46081122433208e-07,1.64307439613484e-06,0.215668997165122,0.00646674133559703,2.00130635043106e-05,0.0439499453748861,0.018896037968118
2.34636490687709e-07,5.50771578839991e-07,0.629986806351244,0.0131016595044084,5.9596795742239e-05,0.0175213721384723,0.0152230168400528
3.30409418341079e-07,1.42762447131377e-06,0.374948833420413,0.0348639606962928,2.86591751585068e-05,0.2080005362861,0.0130960602182312
7.352583993342e-07,3.25879278180903e-07,0.138425113194424,0.0158126265439678,8.4082742568681e-05,0.0127565681875816,0.00999799606589188
4.15831897489178e-07,1.13646136506e-07,0.26951741694786,0.0179900444462719,2.25036170828773e-05,0.00641245845750511,0.0176856710077495
3.98187096642954e-07,1.35454340367331e-06,0.320661367902809,0.000516730965960743,3.37115715634652e-05,0.00743277412896543,0.0180067920812032
4.05346261393883e-07,2.85838617488512e-06,0.284669945482925,0.00714869490826773,2.90732333245918e-05,0.0335941479362426,0.0289868078643033
2.28795333752793e-07,8.75779991599388e-07,0.511120563375733,0.0287600203839104,4.16040448121789e-05,0.0165930834038389,0.0164499092157273
6.36591738025085e-07,4.95152476137509e-07,0.153436194218813,0.0103735875326183,0.000155064724862547,0.0170904382571214,0.0446834461386814
2.73869800582015e-07,8.81214631852315e-07,0.507495271610069,0.0222963570337016,4.06764734847406e-05,0.0213899417628522,0.00249821986906504
7.84556393938626e-07,1.2260402045543e-06,0.115577108212874,0.00405292307954385,5.19442908723091e-05,0.0182947154619376,0.0439005699666171
4.0847651253321e-07,8.81035706057497e-07,0.327459619475314,0.00232231079557196,7.58322573976564e-05,0.0111923796173694,0.0204856219723979
2.3390556282941e-07,7.61281572571131e-07,0.564238100321226,0.0737207844516247,0.000159033562438543,0.0432004088750308,0.41296516600161
2.49131007424706e-07,2.27859726660609e-07,0.441193404485352,0.0117875876788896,1.0989229040934e-05,0.0207265145851897,0.0346258796605891
3.13285990885685e-07,2.96637608189465e-07,0.414448982774839,0.0157695803482649,8.62842385362711e-06,0.0125273232049658,0.049113969622893
4.57302164522583e-07,3.13863172104547e-07,0.214421112151459,0.00291526549934282,2.35270350447291e-05,0.0520815931354,0.0195246708986649
3.18931374872676e-07,2.66144842643607e-06,0.336406873224603,0.0450781552752986,2.59649844359036e-05,0.175142029670004,0.0172672071238884
2.79957302692791e-07,1.55445489695969e-07,0.472067433908051,0.0173608554821352,9.43241762567259e-06,0.00302484254610311,0.00758311609815937
2.38684819262225e-07,2.89024804263339e-07,0.537493298442045,0.00838200380671037,4.4074594092732e-06,0.0284039241016562,0.0247028039926039
3.96567118262623e-07,2.16796759157396e-07,0.279471773459987,0.00359716956939274,5.73060264736793e-05,0.0596760269000687,0.0171501316517552
2.87232628201177e-07,2.4977701514667e-07,0.553815390880998,0.0234735347840088,1.78830590167162e-05,0.00370478773585357,0.0427536041469411
2.66480260646247e-07,3.74274804610056e-06,0.385309964106722,0.00417401287714286,0.000131379472438284,0.0810948786080937,0.0254342672791185
2.20126818383585e-07,5.11697787414588e-06,0.52091137789791,0.0445581348043183,0.000101272937017199,0.0182032795698862,0.0193419674005602
2.24031102477691e-07,2.77811024773213e-07,0.686589797880805,0.0281552397828537,1.70552876527224e-05,0.00889730480015875,0.0306848799233768
2.30675096503596e-07,6.7942833428514e-07,0.731754782839363,0.0823450569503266,0.00019089680133915,0.0248050029987774,0.46937747385054
7.44996857442483e-07,5.40156214756647e-07,0.159764680226407,0.0218624259361329,5.12690489594682e-05,0.0127020059299632,0.00907508909154892
3.27904063361875e-07,4.12761717045017e-07,0.288961469248129,0.00250297038656919,2.01675425325869e-05,0.0192581354933619,0.0379179039082445
2.02955952847159e-07,4.73454778728209e-07,0.786049454390557,0.0146940486560473,3.20356840192047e-05,0.00535520965779102,0.0314249661746907
8.87910639314e-07,5.22988589466221e-07,0.121202551720828,0.0125146025577356,3.19842424260544e-05,0.103395916968756,0.014674847640708
4.96183096176685e-07,5.95220429475506e-07,0.207011238035283,0.00387625052418901,0.000126448305048442,0.05425851789103,0.00195319394418881
2.05343359262898e-07,1.07497991014029e-07,0.558503751782092,0.0780097601017399,0.000202371879066041,0.0745776365536549,0.37836203625135
4.58461714190546e-07,8.53958742555607e-07,0.283706131631389,0.00184416323059566,3.76935823589545e-05,0.00893977579430214,0.0249438074124208
2.57172236878454e-07,5.48786995158657e-07,0.615747819706529,0.00314906184557752,8.11633895360444e-06,0.0196307672924515,0.0833956577409818
4.8597285487484e-07,1.00564451674018e-06,0.238271706461134,0.0284997668547221,0.000131196325187141,0.00298316878779504,0.153624773214882
1.64846028476224e-07,7.96121192464427e-07,0.756750847943018,0.0505382014865615,1.77162376857932e-05,0.0246903041519561,0.00951931310893133
2.9295609651951e-07,1.76587095146301e-07,0.457547480783221,0.0153056037694235,1.96630766519305e-05,0.0107656763734906,0.0398172175894769
2.062115070855e-07,1.38323978379561e-07,0.789547721750521,0.0118596480821296,3.95051688934868e-05,0.0496018016969218,0.039190854955859
5.30549239519374e-07,2.66484806221288e-06,0.240464767079012,0.0308850696027124,3.50993462832032e-06,0.00963145145309371,0.0249712244750977
3.59937804595765e-07,2.3905792095486e-06,0.312648003462068,0.0364992837549463,2.95865467981489e-05,0.189624025563213,0.0133683973181833
7.89482749541403e-07,3.53074151255188e-07,0.11637247155759,0.0744339210420906,0.000236434547288679,0.0500802859675432,0.183440568843223
4.67309820967191e-07,1.26959785911316e-07,0.285756655360794,0.0271887448467862,5.63826013305933e-05,0.036859552646968,0.0105920067864454
2.89529960418733e-07,1.81246247348774e-06,0.426777127444792,0.0359965204054492,5.38063747322732e-05,0.167306453951402,0.0319102801388402
1.84189968180154e-07,1.71856216302302e-06,0.935425088062033,0.0177647680517629,6.53274028119337e-05,0.0978429374750487,0.0678760489279661
7.49330740009771e-07,4.1076599383085e-07,0.146458994438448,0.0306701126552289,4.14988936941191e-05,0.021776506159097,0.0178514347084154
4.70050621923617e-07,7.02281725087894e-07,0.232405558302076,0.0195217462436891,0.000119435880360004,0.00418026195461034,0.081044361723862
3.78778846898209e-07,2.2120473058556e-07,0.311683848116992,0.0157865464599483,6.37953120684568e-05,0.0516232766221878,0.0232173947445238
4.4844057504602e-07,3.66088566648225e-07,0.321162702287882,0.000710325919480218,3.56023986173679e-05,0.0542648393693972,0.0221163755363149
1.82774860265585e-07,1.9223042633192e-07,0.791841378740898,0.0229100591878099,6.34636010237064e-05,0.0350083226454828,0.00314707837445445
3.23659557081928e-07,2.33271844276474e-06,0.34124405198617,0.0121235527240997,3.90515804115521e-05,0.169224514070483,0.0251644159600845
1.64195142439346e-07,9.96609026225637e-07,0.858331470635956,0.043759790460159,2.98178717774819e-05,0.0373187685151623,0.0228169274726123
2.82692950544053e-07,2.71186734405222e-07,0.493523442741428,0.00639406210195305,5.66394387582363e-05,0.0589194041306431,0.047185855045303
2.94236890240543e-07,2.06325816405372e-07,0.356798198160573,0.0490408974219069,1.7922844477107e-05,0.113813859166217,0.0673116392861583
3.22115393179962e-07,6.14352248921476e-07,0.423988644530111,0.00159869357753989,6.66606711190538e-05,0.0304414874508289,0.0249076260064015
