1.602054733262408703e+01
1.617972311063178381e+01
1.616303434785734083e+01
1.601568977365036517e+01
1.614068241420520522e+01
1.612181502384891729e+01
1.618654391678430571e+01
1.629101411120804954e+01
1.624480616191627647e+01
1.622885392618940870e+01
1.619888088639992674e+01
1.624640067438419067e+01
1.614888952622579410e+01
1.619368779652343449e+01
1.618825799086172523e+01
1.620299852895654880e+01
1.618145932353212402e+01
1.624399799947687129e+01
1.625176812547919880e+01
1.618625742186174676e+01
1.621284612759563259e+01
1.615397404525914027e+01
1.620455019668907681e+01
1.623924490374085039e+01
1.612907909097782166e+01
1.627317168688376370e+01
1.611843235173805056e+01
1.617574091478544673e+01
1.618069104103265232e+01
1.623354092814897953e+01
1.618860801667654314e+01
1.623518716126568862e+01
1.620500686176796989e+01
1.628997823822770030e+01
1.626239190551293845e+01
1.626019976866014716e+01
1.625598185551082864e+01
1.617215771186348050e+01
1.621834970661487674e+01
1.621573499008800567e+01
1.618798108540045178e+01
1.615389483089896672e+01
1.621010030495833831e+01
1.615085611620849448e+01
1.623237740072249480e+01
1.623309921316656457e+01
1.621366229932857905e+01
1.624511071061384371e+01
1.620207121403887385e+01
1.624229439497904792e+01
1.620060469678550774e+01
1.618929757842509076e+01
1.621294299789974147e+01
1.620670203139548704e+01
1.613814338390589853e+01
1.623624715783456551e+01
1.626290196111938258e+01
1.616108587032228527e+01
1.619426949181245590e+01
1.616592500776051011e+01
1.625520844217672689e+01
1.620499610303597393e+01
1.618614160458908557e+01
1.623731369482940678e+01
1.625138687426512973e+01
1.627582678055757270e+01
1.612859418118762633e+01
1.618594175660654955e+01
1.617889672604842843e+01
1.616841072941435087e+01
1.616497027467858771e+01
1.614447364022475284e+01
1.609694771653264311e+01
1.622191715942541279e+01
1.618422357187233018e+01
1.620752001727376879e+01
1.619750046744633920e+01
1.616885548750908441e+01
1.616340654256906362e+01
1.612400359830350283e+01
1.623872630376014925e+01
1.624575700230480990e+01
1.621115317266881917e+01
1.617855636758669036e+01
1.617370511131803923e+01
