"V1","V2","V3","V4","V5","V6","V7"
9.34521973753428e-08,4.00276841207881e-07,0.707402170452463,0.00105902261786911,4.30046746574544e-05,0.0358468556024158,0.00195710814016612
1.01517735930512e-07,4.74573314309017e-07,0.665332002313053,0.0041603156998037,1.97169983147815e-05,0.0486914272157153,0.291977740295645
1.01348965624764e-07,1.84991361449348e-06,0.664618071004539,0.00201794523937619,3.3766956434378e-05,0.0275721680710002,0.00248049388900281
9.16478758119554e-08,4.85664659710971e-07,0.735246584736213,0.00168534140171481,3.14061651178374e-05,0.0278509362687248,0.00176486169549789
7.50931813830456e-08,1.7993989699194e-07,0.940959869487849,0.0162401675232534,1.73256017699449e-05,0.00256648511111832,0.0181291439658874
7.38210131882866e-08,4.30068994863797e-07,0.898198312195969,0.0127471509868882,2.06360538248135e-05,0.0047645176420824,0.0104594725290793
1.10295240182826e-07,8.65539478441154e-07,0.591139233158066,0.00383250274592017,1.02594528612489e-06,0.0127943331638456,0.179135462818812
8.97580561381162e-08,6.70732162721729e-07,0.731938580036409,0.00256469146109518,2.11248762504615e-06,0.0118497784814047,0.0099190673754138
1.05247644825289e-07,4.96116568036414e-07,0.600402513666943,0.00789197012187804,2.5373547050776e-06,0.0497898656510952,0.0626724135184943
7.3574151414155e-08,2.07403216426728e-07,0.954351503831734,0.00787094864400506,6.12254503890878e-05,0.0147919932723741,0.0206286018175447
7.58646834804755e-08,2.19392409593932e-07,0.941032916171974,0.0252564652852818,0.000101691620297178,0.00934370867837434,0.00940762992708736
7.50892124758188e-08,1.83775960491805e-07,0.944632723884521,0.0413044456066358,0.000123003459007861,0.00667069549530013,0.00111175807670985
8.20975522527399e-08,4.51599257607585e-06,0.829537254728881,0.000250783566185907,5.75150218070309e-05,0.0155417394695893,0.00361250398771067
9.69020608345597e-08,4.96455292664451e-07,0.691935995982944,0.0015003869088085,8.02345426664371e-06,0.0370154508976156,0.00788401598512155
8.68869305178047e-08,1.96801305466841e-07,0.803908803087609,0.0021689665885244,3.14653257104457e-05,0.021848298002119,0.0816211631314274
8.67462188435197e-08,3.58654291231384e-06,0.744643339048817,0.00302455141729283,1.74992977596008e-05,0.032887076931976,0.0719931401660375
6.82301895316087e-08,6.89931034233781e-07,0.963223026138179,0.0188132721446665,1.64533026445573e-05,0.0348871490111206,0.0116719150564032
1.00243922174823e-07,2.25106441040204e-06,0.639845556866971,0.00458045652790775,2.34867604739802e-05,0.0207271420866328,0.0287073910299802
8.67403129238324e-08,1.84155392660899e-06,0.750424843577343,0.0046548941296052,5.77874092569859e-05,0.00506943824541232,0.0192188784207852
8.39428386688843e-08,3.03199001724964e-07,0.812382468585373,0.000483521283391541,2.64390019863402e-05,0.0200663972873872,0.00876915652022346
7.93784443621231e-08,2.75083062956138e-07,0.858589198790367,0.00259656813112614,6.20376748899013e-05,0.00290152324586069,0.0244078420251524
9.80201461159932e-08,7.09674663490781e-07,0.671432437152718,0.0058002142607065,9.97773782538961e-06,0.0513024803344203,0.307113661603286
8.77377056783527e-08,2.54163295394362e-06,0.708617713990154,0.00566148649084829,3.09295912862283e-05,0.021852959424244,0.028978610918992
9.65177622726273e-08,2.69583641002179e-06,0.67891081163699,0.00248719925044122,4.85680623785254e-05,0.00732529212103254,0.0175926541584855
7.93911870835496e-08,3.14224829559919e-07,0.823970364156497,0.00449017502902396,1.52810891788182e-06,0.0127023033062206,0.00797582943707081
9.2431891378175e-08,1.74952656780176e-07,0.713528514498945,0.00561925360615889,3.69683851925574e-05,0.0344092143361504,0.0158168649019753
8.45448449712567e-08,4.73598695985696e-06,0.751357647596943,0.0122117376334932,6.78770179390746e-05,0.00341255806767631,0.00272286564445165
1.12224699168989e-07,1.47964188202949e-07,0.575722730632015,0.00761027526075333,7.54206816818472e-06,0.00971127288209588,0.00969158029635795
8.19141485536255e-08,2.08890450426941e-07,0.80754466601745,0.00399611879021382,9.76945166988749e-06,0.0101408993007924,0.0142638580207548
9.21225681464966e-08,1.94051883288883e-07,0.7216599113485,0.00273071202489519,5.30229164050176e-06,0.0206618270541918,0.00733446886742171
9.28839969440787e-08,3.59485148542662e-06,0.732214978102335,0.0028060782527865,0.000120516484858821,0.00368502254392787,0.00745254340227777
8.851730611256e-08,3.5728696813548e-06,0.73957799621353,0.00287840115980057,7.18929804318303e-05,0.0205359133584574,0.01613471354606
8.06649032148474e-08,5.7122547520223e-07,0.796932413147643,0.017493536325535,3.2346085966282e-05,0.00985916246787703,0.0069711156416571
7.3036329879616e-08,2.49636019819135e-07,0.985566217902474,0.00649998050889656,1.31554832426881e-05,0.0669023139201724,0.0800186528065279
8.89121952338553e-08,2.58285945622763e-06,0.758757234378371,0.000442224933346097,2.37967677030745e-05,0.0228279815599844,0.00211638541448803
8.67725835496844e-08,5.81545419808431e-06,0.741464264160468,0.00268650011856391,0.000146580761602787,0.00680937358802521,0.0359160899272438
6.97581414201303e-08,5.7930744005473e-07,0.986902652054634,0.00668957348500743,2.00654322435276e-05,0.027624816594205,0.0141160634529573
7.92988233019777e-08,2.80443380167762e-07,0.862026010698177,0.00934537326508047,1.83411065373842e-05,0.0127317525123013,0.071187209217959
8.95902805091558e-08,2.55003937726371e-07,0.745929684575803,0.00416763360682626,1.46147528959351e-05,0.0257946809365788,0.0122583046818448
7.39814260400796e-08,5.47072810384343e-07,0.89843304662755,0.000641684251843435,2.34396849558203e-05,0.0035836336051836,0.00340879052926232
1.00446998638278e-07,1.17468337063269e-07,0.659271051760395,0.0118129558924125,1.89679881474527e-05,0.00610605116753656,0.00650486875589165
8.13043758322897e-08,1.50301253770308e-07,0.807429114680177,0.0055608351211372,7.71573296511057e-06,0.0173984528162662,0.0406871074304041
1.04703834527041e-07,1.08126805749979e-06,0.640590301470318,0.00460736510054141,2.89327164982177e-06,0.0397430171199356,0.0448225301966494
